Month	MajorText	MinorText	Borough	CrimeCount	Population
201506	Violence Against The Person	Offensive Weapon	Kingston upon Thames	2	170900
201506	Criminal Damage	Criminal Damage To Other Building	Kingston upon Thames	9	170900
201506	Other Notifiable Offences	Other Notifiable	Kingston upon Thames	24	170900
201506	Violence Against The Person	Other Violence	Kingston upon Thames	14	170900
201506	Theft & Handling	Theft From Motor Vehicle	Kingston upon Thames	64	170900
201506	Sexual Offences	Rape	Kingston upon Thames	8	170900
201506	Theft & Handling	Theft From Shops	Kingston upon Thames	62	170900
201506	Violence Against The Person	Harassment	Kingston upon Thames	90	170900
201506	Drugs	Drug Trafficking	Kingston upon Thames	2	170900
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Kingston upon Thames	13	170900
201506	Burglary	Burglary In A Dwelling	Kingston upon Thames	35	170900
201506	Theft & Handling	Handling Stolen Goods	Kingston upon Thames	1	170900
201506	Criminal Damage	Other Criminal Damage	Kingston upon Thames	27	170900
201506	Criminal Damage	Criminal Damage To Dwelling	Kingston upon Thames	23	170900
201506	Drugs	Possession Of Drugs	Kingston upon Thames	71	170900
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Kingston upon Thames	9	170900
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Kingston upon Thames	23	170900
201506	Robbery	Personal Property	Kingston upon Thames	6	170900
201506	Burglary	Burglary In Other Buildings	Kingston upon Thames	33	170900
201506	Violence Against The Person	Assault With Injury	Kingston upon Thames	55	170900
201506	Theft & Handling	Other Theft Person	Kingston upon Thames	35	170900
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Kingston upon Thames	36	170900
201506	Robbery	Business Property	Kingston upon Thames	1	170900
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Lambeth	51	322000
201506	Other Notifiable Offences	Going Equipped	Lambeth	2	322000
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Lambeth	121	322000
201506	Violence Against The Person	Assault With Injury	Lambeth	195	322000
201506	Drugs	Drug Trafficking	Lambeth	11	322000
201506	Theft & Handling	Theft From Motor Vehicle	Lambeth	165	322000
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Lambeth	97	322000
201506	Violence Against The Person	Murder	Lambeth	1	322000
201506	Criminal Damage	Criminal Damage To Dwelling	Lambeth	38	322000
201506	Theft & Handling	Other Theft	Lambeth	445	322000
201506	Other Notifiable Offences	Other Notifiable	Lambeth	43	322000
201506	Robbery	Business Property	Lambeth	8	322000
201506	Robbery	Personal Property	Lambeth	64	322000
201506	Fraud & Forgery	Other Fraud & Forgery	Lambeth	5	322000
201506	Burglary	Burglary In Other Buildings	Lambeth	58	322000
201506	Theft & Handling	Other Theft Person	Lambeth	154	322000
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Lambeth	77	322000
201506	Criminal Damage	Other Criminal Damage	Lambeth	54	322000
201506	Violence Against The Person	Harassment	Lambeth	290	322000
201506	Sexual Offences	Rape	Lambeth	26	322000
201506	Criminal Damage	Criminal Damage To Other Building	Lambeth	29	322000
201506	Theft & Handling	Theft From Shops	Lambeth	104	322000
201506	Burglary	Burglary In A Dwelling	Lambeth	119	322000
201506	Theft & Handling	Handling Stolen Goods	Lambeth	4	322000
201506	Violence Against The Person	Other Violence	Lambeth	38	322000
201506	Sexual Offences	Other Sexual	Lambeth	52	322000
201506	Violence Against The Person	Common Assault	Lambeth	239	322000
201506	Violence Against The Person	Wounding/GBH	Lambeth	118	322000
201506	Violence Against The Person	Offensive Weapon	Lambeth	24	322000
201506	Drugs	Possession Of Drugs	Lambeth	182	322000
201506	Criminal Damage	Criminal Damage To Other Building	Lewisham	16	294000
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Lewisham	113	294000
201506	Burglary	Burglary In Other Buildings	Lewisham	64	294000
201506	Violence Against The Person	Common Assault	Lewisham	196	294000
201506	Robbery	Personal Property	Lewisham	64	294000
201506	Drugs	Possession Of Drugs	Lewisham	139	294000
201506	Criminal Damage	Criminal Damage To Dwelling	Lewisham	52	294000
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Lewisham	76	294000
201506	Violence Against The Person	Other Violence	Lewisham	30	294000
201506	Theft & Handling	Theft From Shops	Lewisham	96	294000
201506	Theft & Handling	Theft From Motor Vehicle	Lewisham	152	294000
201506	Robbery	Business Property	Lewisham	6	294000
201506	Violence Against The Person	Murder	Lewisham	1	294000
201506	Sexual Offences	Other Sexual	Lewisham	38	294000
201506	Burglary	Burglary In A Dwelling	Lewisham	104	294000
201506	Sexual Offences	Rape	Lewisham	15	294000
201506	Violence Against The Person	Harassment	Lewisham	245	294000
201506	Theft & Handling	Handling Stolen Goods	Lewisham	3	294000
201506	Violence Against The Person	Offensive Weapon	Lewisham	15	294000
201506	Violence Against The Person	Assault With Injury	Lewisham	142	294000
201506	Other Notifiable Offences	Going Equipped	Lewisham	2	294000
201506	Theft & Handling	Other Theft Person	Lewisham	32	294000
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Lewisham	24	294000
201506	Violence Against The Person	Wounding/GBH	Lewisham	70	294000
201506	Fraud & Forgery	Other Fraud & Forgery	Lewisham	4	294000
201506	Other Notifiable Offences	Other Notifiable	Lewisham	33	294000
201506	Criminal Damage	Other Criminal Damage	Lewisham	49	294000
201506	Theft & Handling	Other Theft	Lewisham	253	294000
201506	Drugs	Drug Trafficking	Lewisham	5	294000
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Lewisham	30	294000
201506	Drugs	Other Drugs	Lewisham	5	294000
201506	Violence Against The Person	Other Violence	Merton	10	208500
201506	Sexual Offences	Rape	Merton	11	208500
201506	Violence Against The Person	Harassment	Merton	105	208500
201506	Violence Against The Person	Offensive Weapon	Merton	4	208500
201506	Drugs	Possession Of Drugs	Merton	42	208500
201506	Criminal Damage	Criminal Damage To Dwelling	Merton	22	208500
201506	Sexual Offences	Other Sexual	Merton	16	208500
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Merton	48	208500
201506	Fraud & Forgery	Other Fraud & Forgery	Merton	1	208500
201506	Drugs	Drug Trafficking	Merton	4	208500
201506	Violence Against The Person	Common Assault	Merton	81	208500
201506	Theft & Handling	Other Theft Person	Merton	23	208500
201506	Criminal Damage	Criminal Damage To Other Building	Merton	13	208500
201506	Violence Against The Person	Wounding/GBH	Merton	36	208500
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Merton	24	208500
201506	Theft & Handling	Theft From Shops	Merton	73	208500
201506	Violence Against The Person	Assault With Injury	Merton	83	208500
201506	Theft & Handling	Other Theft	Merton	163	208500
201506	Robbery	Personal Property	Merton	21	208500
201506	Robbery	Business Property	Merton	1	208500
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Merton	35	208500
201506	Theft & Handling	Handling Stolen Goods	Merton	2	208500
201506	Burglary	Burglary In Other Buildings	Merton	38	208500
201506	Burglary	Burglary In A Dwelling	Merton	49	208500
201506	Criminal Damage	Other Criminal Damage	Merton	35	208500
201506	Other Notifiable Offences	Other Notifiable	Merton	17	208500
201506	Theft & Handling	Theft From Motor Vehicle	Merton	79	208500
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Merton	10	208500
201506	Burglary	Burglary In A Dwelling	Newham	101	332700
201506	Theft & Handling	Handling Stolen Goods	Newham	2	332700
201506	Theft & Handling	Theft From Shops	Newham	169	332700
201506	Other Notifiable Offences	Other Notifiable	Newham	55	332700
201506	Violence Against The Person	Harassment	Newham	249	332700
201506	Sexual Offences	Rape	Newham	24	332700
201506	Theft & Handling	Other Theft	Newham	342	332700
201506	Sexual Offences	Other Sexual	Newham	47	332700
201506	Violence Against The Person	Other Violence	Newham	46	332700
201506	Theft & Handling	Theft From Motor Vehicle	Newham	200	332700
201506	Criminal Damage	Criminal Damage To Dwelling	Newham	45	332700
201506	Drugs	Possession Of Drugs	Newham	125	332700
201506	Violence Against The Person	Offensive Weapon	Newham	17	332700
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Newham	89	332700
201506	Criminal Damage	Criminal Damage To Other Building	Newham	19	332700
201506	Violence Against The Person	Assault With Injury	Newham	189	332700
201506	Drugs	Drug Trafficking	Newham	8	332700
201506	Other Notifiable Offences	Going Equipped	Newham	3	332700
201506	Violence Against The Person	Common Assault	Newham	228	332700
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Newham	22	332700
201506	Violence Against The Person	Wounding/GBH	Newham	112	332700
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Newham	40	332700
201506	Violence Against The Person	Murder	Newham	1	332700
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Newham	81	332700
201506	Theft & Handling	Other Theft Person	Newham	103	332700
201506	Robbery	Personal Property	Newham	118	332700
201506	Criminal Damage	Other Criminal Damage	Newham	63	332700
201506	Robbery	Business Property	Newham	7	332700
201506	Fraud & Forgery	Other Fraud & Forgery	Newham	1	332700
201506	Burglary	Burglary In Other Buildings	Newham	59	332700
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Redbridge	18	297500
201506	Theft & Handling	Theft From Motor Vehicle	Redbridge	157	297500
201506	Violence Against The Person	Harassment	Redbridge	179	297500
201506	Burglary	Burglary In A Dwelling	Redbridge	110	297500
201506	Other Notifiable Offences	Going Equipped	Redbridge	1	297500
201506	Criminal Damage	Criminal Damage To Other Building	Redbridge	14	297500
201506	Violence Against The Person	Wounding/GBH	Redbridge	61	297500
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Redbridge	72	297500
201506	Violence Against The Person	Murder	Redbridge	1	297500
201506	Violence Against The Person	Other Violence	Redbridge	32	297500
201506	Violence Against The Person	Common Assault	Redbridge	190	297500
201506	Drugs	Drug Trafficking	Redbridge	5	297500
201506	Violence Against The Person	Assault With Injury	Redbridge	122	297500
201506	Sexual Offences	Other Sexual	Redbridge	26	297500
201506	Drugs	Possession Of Drugs	Redbridge	99	297500
201506	Sexual Offences	Rape	Redbridge	11	297500
201506	Violence Against The Person	Offensive Weapon	Redbridge	8	297500
201506	Other Notifiable Offences	Other Notifiable	Redbridge	32	297500
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Redbridge	49	297500
201506	Burglary	Burglary In Other Buildings	Redbridge	55	297500
201506	Criminal Damage	Criminal Damage To Dwelling	Redbridge	35	297500
201506	Theft & Handling	Theft From Shops	Redbridge	86	297500
201506	Theft & Handling	Other Theft Person	Redbridge	38	297500
201506	Robbery	Personal Property	Redbridge	62	297500
201506	Criminal Damage	Other Criminal Damage	Redbridge	42	297500
201506	Robbery	Business Property	Redbridge	6	297500
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Redbridge	17	297500
201506	Fraud & Forgery	Other Fraud & Forgery	Redbridge	1	297500
201506	Theft & Handling	Handling Stolen Goods	Redbridge	2	297500
201506	Theft & Handling	Other Theft	Redbridge	215	297500
201506	Burglary	Burglary In Other Buildings	Richmond upon Thames	58	196200
201506	Violence Against The Person	Common Assault	Richmond upon Thames	57	196200
201506	Criminal Damage	Other Criminal Damage	Richmond upon Thames	26	196200
201506	Drugs	Possession Of Drugs	Richmond upon Thames	22	196200
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Richmond upon Thames	19	196200
201506	Violence Against The Person	Wounding/GBH	Richmond upon Thames	19	196200
201506	Sexual Offences	Other Sexual	Richmond upon Thames	15	196200
201506	Violence Against The Person	Other Violence	Richmond upon Thames	14	196200
201506	Theft & Handling	Other Theft	Richmond upon Thames	115	196200
201506	Violence Against The Person	Assault With Injury	Richmond upon Thames	47	196200
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Richmond upon Thames	46	196200
201506	Drugs	Drug Trafficking	Richmond upon Thames	1	196200
201506	Theft & Handling	Other Theft Person	Richmond upon Thames	15	196200
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Richmond upon Thames	28	196200
201506	Other Notifiable Offences	Other Notifiable	Richmond upon Thames	14	196200
201506	Theft & Handling	Theft From Shops	Richmond upon Thames	66	196200
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Richmond upon Thames	56	196200
201506	Burglary	Burglary In A Dwelling	Richmond upon Thames	67	196200
201506	Robbery	Personal Property	Richmond upon Thames	13	196200
201506	Theft & Handling	Theft From Motor Vehicle	Richmond upon Thames	71	196200
201506	Violence Against The Person	Harassment	Richmond upon Thames	106	196200
201506	Criminal Damage	Criminal Damage To Other Building	Richmond upon Thames	4	196200
201506	Criminal Damage	Criminal Damage To Dwelling	Richmond upon Thames	9	196200
201506	Sexual Offences	Rape	Richmond upon Thames	6	196200
201506	Burglary	Burglary In Other Buildings	Southwark	109	306700
201506	Criminal Damage	Other Criminal Damage	Southwark	50	306700
201506	Robbery	Business Property	Southwark	4	306700
201506	Robbery	Personal Property	Southwark	92	306700
201506	Theft & Handling	Other Theft Person	Southwark	91	306700
201506	Drugs	Possession Of Drugs	Southwark	118	306700
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Southwark	99	306700
201506	Violence Against The Person	Murder	Southwark	2	306700
201506	Violence Against The Person	Assault With Injury	Southwark	165	306700
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Southwark	141	306700
201506	Other Notifiable Offences	Going Equipped	Southwark	1	306700
201506	Violence Against The Person	Common Assault	Southwark	213	306700
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Southwark	39	306700
201506	Drugs	Drug Trafficking	Southwark	6	306700
201506	Violence Against The Person	Wounding/GBH	Southwark	95	306700
201506	Criminal Damage	Criminal Damage To Other Building	Southwark	41	306700
201506	Theft & Handling	Handling Stolen Goods	Southwark	4	306700
201506	Fraud & Forgery	Other Fraud & Forgery	Southwark	1	306700
201506	Criminal Damage	Criminal Damage To Dwelling	Southwark	65	306700
201506	Theft & Handling	Theft From Motor Vehicle	Southwark	165	306700
201506	Violence Against The Person	Other Violence	Southwark	27	306700
201506	Sexual Offences	Other Sexual	Southwark	53	306700
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Southwark	70	306700
201506	Sexual Offences	Rape	Southwark	18	306700
201506	Other Notifiable Offences	Other Notifiable	Southwark	43	306700
201506	Theft & Handling	Other Theft	Southwark	433	306700
201506	Violence Against The Person	Harassment	Southwark	269	306700
201506	Theft & Handling	Theft From Shops	Southwark	98	306700
201506	Burglary	Burglary In A Dwelling	Southwark	158	306700
201506	Violence Against The Person	Offensive Weapon	Southwark	16	306700
201506	Violence Against The Person	Wounding/GBH	Sutton	33	201200
201506	Burglary	Burglary In A Dwelling	Sutton	40	201200
201506	Theft & Handling	Handling Stolen Goods	Sutton	2	201200
201506	Sexual Offences	Other Sexual	Sutton	20	201200
201506	Robbery	Personal Property	Sutton	15	201200
201506	Burglary	Burglary In Other Buildings	Sutton	80	201200
201506	Criminal Damage	Other Criminal Damage	Sutton	30	201200
201506	Criminal Damage	Criminal Damage To Dwelling	Sutton	15	201200
201506	Theft & Handling	Theft From Motor Vehicle	Sutton	81	201200
201506	Violence Against The Person	Harassment	Sutton	127	201200
201506	Violence Against The Person	Offensive Weapon	Sutton	3	201200
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Sutton	42	201200
201506	Sexual Offences	Rape	Sutton	6	201200
201506	Drugs	Possession Of Drugs	Sutton	26	201200
201506	Robbery	Business Property	Sutton	1	201200
201506	Violence Against The Person	Assault With Injury	Sutton	91	201200
201506	Theft & Handling	Other Theft	Sutton	120	201200
201506	Theft & Handling	Other Theft Person	Sutton	10	201200
